customer_id,first_name,last_name,gender,age,city,state,occupation,annual_income,customer_segment,join_date
5768,Mitali,Chaudry,Female,51,Mumbai,Maharashtra,Consultant,2377713,Gold,2024-09-13
5769,Ria,Khare,Female,58,Pune,Maharashtra,Professor,795936,Standard,2026-03-19
5770,Mohini,Savant,Female,53,Surat,Gujarat,Manager,1739405,Standard,2025-01-20
5771,Pratyush,Kulkarni,Male,51,Bengaluru,Karnataka,Professor,1703766,Standard,2022-03-03
5772,Anvi,Bawa,Female,70,Bengaluru,Karnataka,Software Engineer,1823987,Standard,2019-01-28
5773,Udarsh,Ghose,Male,58,Bengaluru,Karnataka,Business,2876651,Standard,2024-10-05
5774,Advik,Kota,Male,19,Chennai,Tamil Nadu,Manager,1780751,Standard,2026-05-18
5775,Michael,Dash,Male,21,Hyderabad,Telangana,Student,379690,Silver,2026-04-11
5776,Daksha,Chaudhary,Female,59,Mumbai,Maharashtra,Consultant,2457044,Standard,2023-07-03
5777,Ishanvi,Vasa,Female,44,Hyderabad,Telangana,Government Employee,1075274,Standard,2019-06-21
5778,Laksh,Kota,Male,34,Ahmedabad,Gujarat,Business,2625411,Silver,2025-11-16
5779,Charvi,Dewan,Female,44,Indore,Madhya Pradesh,Professor,1780247,Standard,2023-02-01
5780,Victor,Kashyap,Male,49,Surat,Gujarat,Consultant,2316107,Gold,2020-05-19
5781,Zaid,Sibal,Male,45,Pune,Maharashtra,Professor,1338209,Standard,2023-10-27
5782,Upadhriti,Padmanabhan,Female,33,Chennai,Tamil Nadu,Professor,1134589,Gold,2025-01-05
5783,Logan,Gaba,Male,58,Noida,Uttar Pradesh,Consultant,1104742,Silver,2025-01-15
5784,Luke,Narasimhan,Male,19,Bengaluru,Karnataka,Government Employee,1477270,Silver,2025-11-09
5785,Jackson,Jaggi,Male,40,Nagpur,Maharashtra,Manager,2009930,Standard,2019-10-21
5786,Laksh,Chacko,Male,63,Ahmedabad,Gujarat,Doctor,2815919,Standard,2021-06-05
5787,Akshay,Shere,Male,24,Hyderabad,Telangana,Student,454946,Standard,2021-11-17
5788,Ati,Parikh,Female,28,Surat,Gujarat,Teacher,710327,Gold,2022-02-21
5789,Alexander,Narayan,Male,48,Chandigarh,Chandigarh,Manager,1493853,Silver,2023-11-04
5790,Kiaan,Guha,Male,60,Chennai,Tamil Nadu,Teacher,475275,Standard,2018-09-11
5791,Aarini,Ratta,Female,19,Pune,Maharashtra,Business,2413544,Silver,2022-09-21
5792,Omisha,Andra,Female,50,Delhi,Delhi,Business,3474026,Platinum,2024-03-29
5793,Gaurang,Narayanan,Male,53,Noida,Uttar Pradesh,Government Employee,1114621,Gold,2020-11-16
5794,Hamsini,Chaudhari,Female,51,Hyderabad,Telangana,Professor,1661014,Standard,2022-05-31
5795,Hitesh,Rai,Male,43,Mumbai,Maharashtra,Business,2583377,Standard,2022-12-23
5796,Daniel,Sastry,Male,32,Chandigarh,Chandigarh,Business,2043251,Silver,2022-05-02
5797,Orinder,Bala,Male,23,Jaipur,Rajasthan,Student,115680,Standard,2024-09-26
5798,Ekani,Korpal,Female,32,Jaipur,Rajasthan,Software Engineer,1444273,Platinum,2025-06-06
5799,Jeevika,Gupta,Female,54,Ahmedabad,Gujarat,Business,1446091,Silver,2023-02-19
5800,Raksha,Bhatti,Female,66,Kolkata,West Bengal,Manager,1469313,Standard,2022-06-24
5801,Upadhriti,Ganguly,Female,51,Mumbai,Maharashtra,Doctor,1953352,Silver,2025-03-11
5802,Aashi,Apte,Female,27,Pune,Maharashtra,Software Engineer,1104657,Standard,2025-12-18
5803,Baghyawati,Virk,Female,28,Delhi,Delhi,Professor,816783,Standard,2024-05-22
5804,Dhruv,Kashyap,Male,36,Noida,Uttar Pradesh,Software Engineer,1270715,Standard,2019-01-05
5805,Ekiya,Dugar,Female,24,Nagpur,Maharashtra,Lawyer,1747090,Standard,2024-04-15
5806,Harshil,Dara,Male,65,Jaipur,Rajasthan,Manager,1987702,Standard,2026-01-19
5807,Sneha,Murty,Female,58,Chandigarh,Chandigarh,Teacher,883932,Standard,2021-04-05
5808,Brijesh,Ganesan,Male,43,Kolkata,West Bengal,Manager,1045646,Standard,2026-07-08
5809,Banjeet,Baria,Male,26,Jaipur,Rajasthan,Software Engineer,1256151,Standard,2021-08-26
5810,Harita,Doctor,Female,57,Lucknow,Uttar Pradesh,Business,3038071,Standard,2020-09-05
5811,Anya,Sura,Female,38,Mumbai,Maharashtra,Doctor,2073011,Standard,2025-09-18
5812,Wakeeta,Hayre,Female,53,Nagpur,Maharashtra,Government Employee,838647,Gold,2023-11-07
5813,Avni,Kapoor,Female,18,Bengaluru,Karnataka,Business,2270584,Standard,2024-07-04
5814,Vinaya,Iyengar,Female,52,Chennai,Tamil Nadu,Consultant,1525686,Standard,2022-03-21
5815,Waida,Vohra,Female,33,Mumbai,Maharashtra,Doctor,2718730,Gold,2019-05-15
5816,Onveer,Dutta,Male,41,Chennai,Tamil Nadu,Lawyer,961081,Standard,2019-05-15
5817,Jagat,Rajan,Male,20,Chandigarh,Chandigarh,Teacher,878884,Silver,2020-06-02
5818,Jeevika,Dar,Female,34,Noida,Uttar Pradesh,Professor,955398,Silver,2021-02-21
5819,Joshua,Jain,Male,42,Delhi,Delhi,Government Employee,928620,Standard,2019-02-03
5820,Adweta,Mittal,Female,23,Surat,Gujarat,Lawyer,2441045,Gold,2023-10-08
5821,Thomas,Suri,Male,69,Jaipur,Rajasthan,Teacher,827075,Silver,2023-11-23
5822,Ryan,Narayanan,Male,61,Lucknow,Uttar Pradesh,Manager,1693489,Silver,2023-04-17
5823,Barkha,Kade,Female,53,Chandigarh,Chandigarh,Lawyer,1658169,Silver,2021-06-18
5824,Ekansh,Mukhopadhyay,Male,32,Delhi,Delhi,Business,1265879,Standard,2024-07-23
5825,Rachana,Verma,Female,22,Surat,Gujarat,Teacher,503811,Standard,2024-02-20
5826,Jai,Chacko,Male,18,Chennai,Tamil Nadu,Consultant,1334398,Gold,2021-09-29
5827,Tara,Chand,Female,32,Indore,Madhya Pradesh,Teacher,765642,Standard,2026-02-12
5828,Ojas,Morar,Male,18,Lucknow,Uttar Pradesh,Lawyer,2031544,Standard,2019-12-14
5829,Chaman,Purohit,Female,44,Pune,Maharashtra,Student,363364,Standard,2021-11-26
5830,Mitali,Gara,Female,24,Ahmedabad,Gujarat,Student,302580,Standard,2025-11-09
5831,Bhavika,Rajagopal,Female,19,Mumbai,Maharashtra,Consultant,1792045,Standard,2023-03-17
5832,Vrishti,Thakkar,Female,42,Noida,Uttar Pradesh,Manager,2499974,Standard,2019-12-24
5833,Vaishnavi,Chander,Female,38,Ahmedabad,Gujarat,Software Engineer,1119744,Silver,2023-06-25
5834,Falak,Zacharia,Female,21,Surat,Gujarat,Government Employee,781850,Standard,2021-02-06
5835,Triveni,Chand,Female,46,Hyderabad,Telangana,Student,216645,Standard,2025-08-25
5836,Eta,Bora,Female,33,Hyderabad,Telangana,Student,416810,Silver,2023-07-15
5837,Manthan,Wason,Male,29,Mumbai,Maharashtra,Professor,1305931,Gold,2025-03-23
5838,Lajita,Kaur,Female,42,Delhi,Delhi,Business,1296991,Standard,2021-09-02
5839,Yug,Mall,Male,32,Pune,Maharashtra,Professor,1645648,Gold,2024-03-10
5840,Guneet,Bhardwaj,Male,43,Noida,Uttar Pradesh,Manager,1925319,Standard,2025-07-08
5841,Kevin,Aggarwal,Male,56,Chandigarh,Chandigarh,Teacher,414031,Standard,2019-03-10
5842,Meera,Dayal,Female,24,Surat,Gujarat,Business,2707097,Standard,2026-03-07
5843,Charles,Vaidya,Male,36,Kolkata,West Bengal,Professor,778542,Standard,2025-07-08
5844,Baghyawati,Kurian,Female,43,Chandigarh,Chandigarh,Lawyer,1409417,Standard,2021-02-20
5845,Vedika,Doshi,Female,58,Surat,Gujarat,Consultant,2487841,Silver,2019-09-22
5846,Lila,Iyengar,Female,22,Chandigarh,Chandigarh,Consultant,1958330,Standard,2022-03-25
5847,Devansh,Dugal,Male,21,Delhi,Delhi,Professor,923396,Gold,2021-09-14
5848,Yashawini,Prabhakar,Female,22,Surat,Gujarat,Lawyer,808239,Standard,2025-07-04
5849,Wahab,Rana,Male,37,Jaipur,Rajasthan,Lawyer,1456825,Silver,2025-04-04
5850,Parth,Mody,Male,24,Chandigarh,Chandigarh,Student,332863,Standard,2019-10-19
5851,Sai,Yohannan,Male,63,Jaipur,Rajasthan,Lawyer,1023592,Silver,2025-03-20
5852,Farhan,Natarajan,Male,19,Jaipur,Rajasthan,Student,245768,Standard,2022-05-13
5853,Simon,Dave,Male,23,Chennai,Tamil Nadu,Business,2202146,Gold,2021-02-03
5854,Tamanna,Goda,Female,46,Kolkata,West Bengal,Manager,2141342,Standard,2022-09-19
5855,Shaurya,Tella,Male,51,Lucknow,Uttar Pradesh,Doctor,2595829,Standard,2023-05-25
5856,Jasmit,Gera,Female,32,Bengaluru,Karnataka,Manager,1684388,Silver,2021-12-13
5857,Patrick,Chandran,Male,19,Lucknow,Uttar Pradesh,Lawyer,2427714,Gold,2020-04-01
5858,Kevin,Bansal,Male,18,Noida,Uttar Pradesh,Manager,1411292,Gold,2024-08-02
5859,Wazir,Sundaram,Male,29,Jaipur,Rajasthan,Business,3456463,Standard,2025-10-28
5860,Chandani,Vig,Female,42,Indore,Madhya Pradesh,Manager,1349718,Silver,2023-08-22
5861,Radhika,Swamy,Female,47,Mumbai,Maharashtra,Lawyer,1293581,Standard,2023-01-25
5862,Chakrika,Virk,Female,50,Chennai,Tamil Nadu,Professor,1024576,Standard,2021-11-15
5863,Zehaan,Vyas,Male,69,Indore,Madhya Pradesh,Doctor,2862579,Silver,2019-06-05
5864,Ekani,Gera,Female,39,Nagpur,Maharashtra,Consultant,2477543,Platinum,2024-10-01
5865,Samarth,Kurian,Male,48,Nagpur,Maharashtra,Government Employee,660887,Silver,2026-07-10
5866,Arya,Pillai,Female,23,Lucknow,Uttar Pradesh,Consultant,2801005,Standard,2022-08-30
5867,Ronith,Gole,Male,30,Jaipur,Rajasthan,Doctor,1773528,Silver,2024-07-10
5868,Yashawini,Solanki,Female,20,Ahmedabad,Gujarat,Government Employee,909486,Standard,2020-10-27
5869,Adweta,Dixit,Female,24,Lucknow,Uttar Pradesh,Manager,2072758,Standard,2025-02-11
5870,Tejas,Kannan,Male,26,Jaipur,Rajasthan,Manager,1869948,Standard,2021-09-30
5871,Faqid,Dugal,Male,19,Pune,Maharashtra,Professor,985731,Standard,2018-09-27
5872,Shaurya,Pant,Male,43,Chennai,Tamil Nadu,Manager,2473105,Standard,2020-05-11
5873,Chakradhar,Grewal,Male,56,Indore,Madhya Pradesh,Government Employee,1061108,Standard,2024-07-29
5874,Rohan,Chaudhuri,Male,49,Pune,Maharashtra,Business,2374295,Standard,2019-04-02
5875,Ryan,Shenoy,Male,34,Hyderabad,Telangana,Government Employee,1252193,Silver,2023-12-23
5876,Unnati,Hegde,Female,43,Chandigarh,Chandigarh,Teacher,779741,Standard,2025-01-23
5877,Veer,Rout,Male,56,Bengaluru,Karnataka,Manager,1575606,Gold,2024-07-23
5878,Timothy,Padmanabhan,Male,29,Jaipur,Rajasthan,Manager,950024,Standard,2023-10-04
5879,Jeet,Dora,Male,23,Lucknow,Uttar Pradesh,Student,125118,Silver,2025-10-06
5880,Gavin,Karan,Male,38,Nagpur,Maharashtra,Student,143601,Standard,2025-09-13
5881,Ria,Hans,Female,47,Jaipur,Rajasthan,Teacher,843593,Standard,2023-09-10
5882,Riya,Chakrabarti,Female,26,Mumbai,Maharashtra,Business,3157004,Gold,2025-05-28
5883,Chandran,Pandya,Male,65,Lucknow,Uttar Pradesh,Student,124577,Silver,2019-01-20
5884,Atharv,Tank,Male,37,Nagpur,Maharashtra,Doctor,2313285,Silver,2021-10-15
5885,Saumya,Narain,Female,66,Delhi,Delhi,Government Employee,1154828,Silver,2022-08-01
5886,Harini,Tella,Female,61,Hyderabad,Telangana,Lawyer,1068134,Gold,2023-08-26
5887,Girindra,Amble,Male,34,Lucknow,Uttar Pradesh,Student,238252,Standard,2025-09-24
5888,Irya,Dhawan,Female,58,Hyderabad,Telangana,Lawyer,2117214,Platinum,2023-06-04
5889,Priya,Sarin,Female,22,Kolkata,West Bengal,Manager,2419678,Silver,2020-10-06
5890,Ayush,Mangat,Male,53,Chandigarh,Chandigarh,Teacher,804802,Standard,2019-07-04
5891,Samuel,Swamy,Male,66,Hyderabad,Telangana,Student,315304,Standard,2024-11-07
5892,Yashica,Bahl,Female,42,Ahmedabad,Gujarat,Business,1509877,Standard,2020-08-10
5893,Onveer,Hayre,Male,44,Hyderabad,Telangana,Student,181548,Standard,2023-07-15
5894,Jack,Gopal,Male,50,Kolkata,West Bengal,Professor,1200665,Standard,2026-02-20
5895,Farhan,Patla,Male,35,Kolkata,West Bengal,Professor,1669809,Standard,2019-11-12
5896,Jeet,Jhaveri,Male,54,Surat,Gujarat,Software Engineer,1272547,Silver,2019-12-08
5897,Chandresh,Dugar,Male,68,Bengaluru,Karnataka,Software Engineer,1519930,Gold,2021-10-29
5898,Lohit,Agarwal,Male,24,Noida,Uttar Pradesh,Professor,1652555,Standard,2023-03-18
5899,Hredhaan,Gill,Male,56,Chennai,Tamil Nadu,Lawyer,2023003,Gold,2023-08-30
5900,Diya,Pandya,Female,29,Pune,Maharashtra,Software Engineer,1191119,Gold,2022-12-25
5901,Gautami,Dhingra,Female,61,Chennai,Tamil Nadu,Business,2082710,Standard,2023-01-18
5902,Kalpit,Kara,Male,25,Chandigarh,Chandigarh,Professor,1612274,Gold,2022-02-20
5903,Ishaan,Kapoor,Male,32,Surat,Gujarat,Teacher,562062,Standard,2024-10-28
5904,Udyati,Ahuja,Female,63,Jaipur,Rajasthan,Business,1101955,Standard,2022-05-04
5905,Geetika,Atwal,Female,23,Ahmedabad,Gujarat,Consultant,2995818,Gold,2020-01-16
5906,Amruta,Choudhry,Female,60,Lucknow,Uttar Pradesh,Manager,2145356,Silver,2021-02-25
5907,Manthan,Om,Male,48,Surat,Gujarat,Professor,1050013,Standard,2025-10-03
5908,Mohammed,Parikh,Male,24,Jaipur,Rajasthan,Software Engineer,1547279,Silver,2026-04-15
5909,Ryan,Iyengar,Male,47,Hyderabad,Telangana,Business,2636506,Standard,2018-12-02
5910,Garima,Ghose,Female,64,Kolkata,West Bengal,Software Engineer,1632227,Standard,2026-05-30
5911,Mason,Acharya,Male,37,Chandigarh,Chandigarh,Doctor,1879479,Standard,2018-12-07
5912,Onveer,Natt,Male,60,Pune,Maharashtra,Software Engineer,1469987,Silver,2021-07-29
5913,Adweta,Ahuja,Female,64,Hyderabad,Telangana,Lawyer,2413888,Standard,2025-06-17
5914,Naksh,Mohan,Male,49,Pune,Maharashtra,Government Employee,1370924,Gold,2021-11-10
5915,Priya,Gulati,Female,59,Jaipur,Rajasthan,Manager,1041448,Gold,2021-12-29
5916,Anvi,Hari,Female,23,Lucknow,Uttar Pradesh,Lawyer,1365040,Standard,2022-10-04
5917,Hemal,Joshi,Female,47,Noida,Uttar Pradesh,Doctor,2021063,Standard,2018-10-15
5918,Pooja,Wable,Female,59,Kolkata,West Bengal,Software Engineer,1544795,Standard,2024-03-11
5919,Shivani,Lala,Female,41,Bengaluru,Karnataka,Teacher,454216,Gold,2018-08-22
5920,Yashoda,Madan,Female,19,Hyderabad,Telangana,Software Engineer,1230516,Silver,2018-09-21
5921,Elijah,Rajagopalan,Male,20,Hyderabad,Telangana,Manager,1734504,Silver,2025-05-10
5922,Girindra,Das,Male,34,Lucknow,Uttar Pradesh,Government Employee,674198,Platinum,2025-04-25
5923,Victor,Lala,Male,28,Hyderabad,Telangana,Consultant,2855961,Silver,2024-05-31
5924,Kabir,Setty,Male,51,Indore,Madhya Pradesh,Lawyer,2232253,Standard,2018-10-06
5925,Alexander,Ray,Male,63,Hyderabad,Telangana,Software Engineer,1725634,Standard,2021-04-27
5926,Udyati,Ramesh,Female,27,Pune,Maharashtra,Business,3284924,Standard,2019-01-12
5927,Bhavna,Dhawan,Female,57,Mumbai,Maharashtra,Software Engineer,813806,Standard,2026-03-19
5928,Azaan,Bir,Male,52,Bengaluru,Karnataka,Consultant,2137012,Standard,2019-02-05
5929,Jairaj,Kalla,Male,57,Ahmedabad,Gujarat,Professor,1035891,Silver,2022-06-01
5930,Vihaan,Grover,Male,28,Mumbai,Maharashtra,Professor,1384189,Silver,2021-07-19
5931,Damyanti,Rajagopalan,Female,61,Mumbai,Maharashtra,Manager,1596289,Silver,2018-10-07
5932,Jonathan,Goel,Male,50,Delhi,Delhi,Manager,1069374,Standard,2025-08-02
5933,Warda,Ghosh,Female,26,Indore,Madhya Pradesh,Consultant,1973460,Standard,2019-08-10
5934,Chaitanya,Dhingra,Male,18,Delhi,Delhi,Doctor,2647206,Standard,2023-03-13
5935,Robert,Sachar,Male,33,Bengaluru,Karnataka,Lawyer,1082361,Standard,2019-07-11
5936,Theodore,Nigam,Male,63,Delhi,Delhi,Consultant,1868522,Gold,2020-07-07
5937,Nidhi,Sampath,Female,47,Hyderabad,Telangana,Software Engineer,1375999,Standard,2025-04-12
5938,Indrajit,Sura,Male,67,Kolkata,West Bengal,Government Employee,620301,Silver,2019-03-12
5939,Anmol,Mandal,Male,44,Nagpur,Maharashtra,Government Employee,617290,Silver,2021-06-29
5940,Vivaan,Din,Male,68,Nagpur,Maharashtra,Teacher,621263,Standard,2025-08-11
5941,Priya,Badami,Female,61,Indore,Madhya Pradesh,Consultant,2876546,Standard,2023-05-01
5942,Quincy,Dhawan,Male,34,Delhi,Delhi,Doctor,2999624,Standard,2024-04-26
5943,Lipika,Prabhakar,Female,42,Delhi,Delhi,Teacher,894334,Standard,2024-05-16
5944,Vasudha,Ratta,Female,18,Ahmedabad,Gujarat,Business,3433891,Standard,2023-12-30
5945,Dipta,Misra,Female,19,Chandigarh,Chandigarh,Business,2389521,Standard,2025-01-18
5946,Jacob,Mitter,Male,27,Chennai,Tamil Nadu,Lawyer,1653995,Silver,2019-04-15
5947,Aarini,Pillai,Female,55,Delhi,Delhi,Software Engineer,1881552,Standard,2025-01-30
5948,Hardik,Balan,Male,38,Delhi,Delhi,Teacher,588043,Gold,2026-06-01
5949,Eiravati,Chakraborty,Female,44,Indore,Madhya Pradesh,Government Employee,1100986,Standard,2021-07-06
5950,Matthew,Merchant,Male,28,Nagpur,Maharashtra,Teacher,572960,Silver,2025-10-17
5951,Geetika,Balan,Female,28,Indore,Madhya Pradesh,Software Engineer,1312842,Standard,2022-10-29
5952,Anirudh,Lata,Male,53,Nagpur,Maharashtra,Manager,1955316,Standard,2025-12-27
5953,Aahana,Nayak,Female,33,Chennai,Tamil Nadu,Lawyer,2133706,Standard,2024-07-09
5954,Keya,Barad,Female,63,Nagpur,Maharashtra,Student,466706,Standard,2019-10-17
5955,Hemani,Nigam,Female,61,Indore,Madhya Pradesh,Software Engineer,1512743,Standard,2026-07-13
5956,Lekha,Mann,Female,25,Mumbai,Maharashtra,Student,155840,Gold,2022-10-06
5957,Udant,Bala,Male,61,Chandigarh,Chandigarh,Manager,1569707,Standard,2024-01-17
5958,Ishaan,Karnik,Male,52,Indore,Madhya Pradesh,Lawyer,1733906,Silver,2020-10-26
5959,Zayyan,Deo,Male,23,Hyderabad,Telangana,Professor,784676,Platinum,2019-02-21
5960,Tanmayi,Wali,Female,19,Hyderabad,Telangana,Consultant,978353,Standard,2024-11-08
5961,Vamakshi,Sankar,Female,66,Indore,Madhya Pradesh,Consultant,929331,Silver,2021-01-25
5962,Hredhaan,Mahal,Male,69,Mumbai,Maharashtra,Consultant,2710959,Gold,2020-08-14
5963,Maya,Chakraborty,Female,32,Jaipur,Rajasthan,Software Engineer,1173483,Standard,2021-09-21
5964,Udyati,Hayer,Female,29,Jaipur,Rajasthan,Business,2528678,Standard,2021-05-16
5965,Barkha,Lall,Female,38,Ahmedabad,Gujarat,Government Employee,926524,Standard,2021-05-10
5966,Madhav,Dayal,Male,68,Hyderabad,Telangana,Teacher,756840,Standard,2023-09-30
5967,Peter,Dutta,Male,66,Chennai,Tamil Nadu,Student,471532,Standard,2020-11-23
5968,Ojasvi,Sachar,Female,34,Nagpur,Maharashtra,Software Engineer,1727259,Standard,2022-04-15
5969,Luke,Ramakrishnan,Male,53,Delhi,Delhi,Teacher,603976,Silver,2025-06-27
5970,Abha,Swamy,Female,20,Noida,Uttar Pradesh,Consultant,2849322,Silver,2023-10-10
5971,Charles,Hayre,Male,28,Noida,Uttar Pradesh,Manager,2282647,Standard,2025-08-14
5972,Faris,Mahal,Male,51,Indore,Madhya Pradesh,Doctor,1994643,Silver,2024-10-19
5973,Leela,Dalal,Female,50,Noida,Uttar Pradesh,Student,104069,Standard,2019-10-27
5974,Tamanna,Rao,Female,60,Bengaluru,Karnataka,Professor,847530,Standard,2023-12-31
5975,Nicholas,Karpe,Male,49,Noida,Uttar Pradesh,Student,460111,Standard,2023-08-01
5976,Ekansh,Sachar,Male,64,Hyderabad,Telangana,Teacher,792010,Gold,2025-02-25
5977,Gautami,Malhotra,Female,56,Nagpur,Maharashtra,Government Employee,1426791,Standard,2025-03-12
5978,Jagdish,Sen,Male,21,Kolkata,West Bengal,Manager,2359474,Gold,2023-06-19
5979,Pranit,Raman,Male,49,Lucknow,Uttar Pradesh,Doctor,2292344,Silver,2023-06-27
5980,Xiti,Sahota,Female,64,Pune,Maharashtra,Software Engineer,1876602,Silver,2023-08-11
5981,Hemal,Oza,Female,67,Chandigarh,Chandigarh,Consultant,1340038,Silver,2019-05-08
5982,Krishna,Madan,Male,62,Kolkata,West Bengal,Government Employee,990116,Standard,2024-06-01
5983,Vivaan,Issac,Male,49,Hyderabad,Telangana,Student,346553,Silver,2025-06-29
5984,Dhriti,Borde,Female,61,Ahmedabad,Gujarat,Business,2311277,Gold,2024-08-30
5985,Xiti,Dyal,Female,20,Mumbai,Maharashtra,Business,2162257,Standard,2022-12-27
5986,Onveer,Solanki,Male,58,Kolkata,West Bengal,Professor,984033,Silver,2024-03-15
5987,Rachana,Sura,Female,67,Chennai,Tamil Nadu,Business,1974167,Standard,2022-05-22
5988,Amaira,Mandal,Female,43,Indore,Madhya Pradesh,Government Employee,614426,Standard,2026-05-21
5989,Anika,Chanda,Female,59,Jaipur,Rajasthan,Doctor,1914882,Gold,2023-07-08
5990,Yatan,Dewan,Male,58,Pune,Maharashtra,Government Employee,1040776,Silver,2025-05-25
5991,Tristan,De,Male,68,Indore,Madhya Pradesh,Lawyer,2070811,Silver,2022-01-09
5992,Barkha,Nair,Female,38,Nagpur,Maharashtra,Manager,1961749,Standard,2019-11-18
5993,Advay,Das,Male,60,Kolkata,West Bengal,Lawyer,1491778,Platinum,2023-08-17
5994,Jason,Deshpande,Male,37,Chandigarh,Chandigarh,Professor,1700239,Platinum,2019-04-06
5995,Rudra,Dhingra,Male,62,Ahmedabad,Gujarat,Business,1163339,Standard,2023-06-25
5996,Urvashi,Sibal,Female,47,Lucknow,Uttar Pradesh,Teacher,822770,Standard,2022-11-12
5997,Ishita,Sen,Female,61,Noida,Uttar Pradesh,Teacher,861458,Silver,2020-04-08
5998,Utkarsh,Vyas,Male,59,Delhi,Delhi,Manager,2279063,Silver,2022-03-18
5999,Ria,Sundaram,Female,55,Kolkata,West Bengal,Consultant,1813989,Standard,2025-05-21
6000,Om,Ray,Male,50,Indore,Madhya Pradesh,Doctor,2700505,Standard,2023-07-05
6001,Ayush,Bath,Male,55,Kolkata,West Bengal,Doctor,1596551,Silver,2019-08-19
6002,Udyati,Jaggi,Female,61,Pune,Maharashtra,Software Engineer,1962505,Silver,2022-03-12
6003,Gagan,Apte,Male,26,Surat,Gujarat,Doctor,1382448,Gold,2023-06-18
6004,Meghana,Pradhan,Female,47,Bengaluru,Karnataka,Manager,1310134,Standard,2020-03-09
6005,Libni,Sankaran,Female,46,Jaipur,Rajasthan,Teacher,549287,Standard,2022-10-29
6006,Aayush,Oak,Male,33,Bengaluru,Karnataka,Doctor,1492875,Standard,2022-02-05
6007,Amrita,Arya,Female,68,Kolkata,West Bengal,Teacher,553102,Silver,2018-12-20
6008,Omkaar,Borde,Male,40,Indore,Madhya Pradesh,Government Employee,754830,Standard,2022-06-10
6009,Yauvani,Tata,Female,27,Noida,Uttar Pradesh,Lawyer,887874,Standard,2018-08-21
6010,Lavanya,Sehgal,Female,22,Chennai,Tamil Nadu,Teacher,646553,Standard,2022-02-09
6011,Yashawini,Suri,Female,35,Jaipur,Rajasthan,Business,2511841,Silver,2024-02-12
6012,Eiravati,Murty,Female,24,Bengaluru,Karnataka,Teacher,801589,Silver,2020-09-02
6013,Nathan,Kakar,Male,27,Lucknow,Uttar Pradesh,Government Employee,597773,Standard,2019-10-30
6014,Gagan,Chaudhary,Male,46,Delhi,Delhi,Professor,1381422,Silver,2025-07-06
6015,Samarth,Kannan,Male,27,Nagpur,Maharashtra,Software Engineer,1154124,Gold,2025-11-13
6016,Ayush,Chokshi,Male,36,Kolkata,West Bengal,Student,291196,Standard,2021-01-29
6017,Aashi,Boase,Female,34,Delhi,Delhi,Doctor,2607601,Standard,2024-11-28
6018,Chakrika,Balakrishnan,Female,21,Pune,Maharashtra,Manager,2117674,Standard,2019-09-16
6019,Manya,Lad,Female,45,Pune,Maharashtra,Doctor,2679945,Standard,2025-01-12
6020,Rajata,Venkatesh,Female,56,Chandigarh,Chandigarh,Lawyer,2410948,Gold,2023-11-05
6021,Radha,Bhargava,Female,26,Lucknow,Uttar Pradesh,Doctor,1686721,Standard,2025-02-08
6022,Gaurang,Dora,Male,21,Jaipur,Rajasthan,Government Employee,1258303,Standard,2022-05-07
6023,Pahal,Ramesh,Female,29,Chandigarh,Chandigarh,Student,115325,Silver,2021-06-06
6024,Bahadurjit,Dhillon,Male,60,Indore,Madhya Pradesh,Professor,1490688,Platinum,2019-12-24
6025,Peter,Rajan,Male,61,Bengaluru,Karnataka,Professor,736431,Standard,2019-02-21
6026,Zehaan,Dhillon,Male,39,Pune,Maharashtra,Government Employee,965696,Silver,2023-06-05
6027,Bishakha,Biswas,Female,56,Surat,Gujarat,Teacher,640077,Standard,2020-10-25
6028,Vrinda,Iyengar,Female,39,Mumbai,Maharashtra,Student,478170,Silver,2020-06-21
6029,Alexander,Sanghvi,Male,55,Hyderabad,Telangana,Student,129264,Gold,2021-11-24
6030,Avni,Kohli,Female,45,Ahmedabad,Gujarat,Business,1139102,Silver,2020-09-16
6031,Gagan,Hayre,Male,64,Bengaluru,Karnataka,Teacher,600483,Standard,2026-04-11
6032,Kabir,Ganesh,Male,70,Lucknow,Uttar Pradesh,Doctor,2783159,Standard,2025-12-29
6033,Gavin,Khare,Male,42,Jaipur,Rajasthan,Government Employee,665204,Silver,2019-07-11
6034,Mason,Rai,Male,39,Nagpur,Maharashtra,Teacher,401281,Standard,2024-07-05
6035,Brinda,Bhavsar,Female,44,Bengaluru,Karnataka,Teacher,483684,Standard,2026-04-08
6036,Fitan,Sagar,Male,27,Noida,Uttar Pradesh,Consultant,1428160,Standard,2021-06-19
6037,Kashvi,Solanki,Female,29,Chennai,Tamil Nadu,Lawyer,2369923,Standard,2025-04-12
6038,Dominic,Khalsa,Male,53,Jaipur,Rajasthan,Manager,1499936,Standard,2021-09-10
6039,Rajeshri,Narain,Female,27,Noida,Uttar Pradesh,Software Engineer,1948195,Standard,2021-07-04
6040,Ayush,Sathe,Male,60,Indore,Madhya Pradesh,Software Engineer,1132984,Standard,2026-04-29
6041,Fitan,Pandya,Male,54,Kolkata,West Bengal,Teacher,487771,Silver,2021-04-12
6042,Dayita,Ganesan,Female,44,Indore,Madhya Pradesh,Business,2744651,Standard,2024-12-06
6043,Anya,Shankar,Female,44,Ahmedabad,Gujarat,Software Engineer,1367807,Standard,2020-02-14
