customer_id,first_name,last_name,age,gender,state,occupation,annual_income,customer_segment,total_spending,average_transaction,max_transaction,total_transactions,cards_owned,credit_limit,available_limit,spending_income_ratio,customer_lifetime_days,avg_spend_per_day,high_value_customer
5963,Maya,Chakraborty,32,Female,Rajasthan,Software Engineer,1173483,Standard,663242.81,12754.669423076924,128160.6,52,2,123259,123055,0.5651916644723444,1721,385.3822254503196,False
5964,Udyati,Hayer,29,Female,Rajasthan,Business,2528678,Standard,799370.09,16653.543541666666,136754.37,48,2,139448,126884,0.31612174029275375,1862,429.30724489795915,False
5965,Barkha,Lall,38,Female,Gujarat,Government Employee,926524,Standard,355424.33999999997,10154.981142857141,71532.17,35,2,149059,73427,0.3836105055022859,1828,194.4334463894967,False
5966,Madhav,Dayal,68,Male,Telangana,Teacher,756840,Standard,240829.78,8601.06357142857,49989.17,28,1,149463,112490,0.31820434966439404,1010,238.44532673267327,False
5967,Peter,Dutta,66,Male,Tamil Nadu,Student,471532,Standard,1437549.23,21455.95865671642,137733.4,67,3,134455,134158,3.048677990040973,2042,703.9908080313418,True
5968,Ojasvi,Sachar,34,Female,Maharashtra,Software Engineer,1727259,Standard,1200053.01,15190.544430379747,126745.75,79,3,114813,51240,0.6947730537226902,1546,776.2309249676584,True
5969,Luke,Ramakrishnan,53,Male,Delhi,Teacher,603976,Silver,312661.8,7271.2046511627905,55346.1,43,1,177344,105963,0.5176725565254249,220,1421.19,False
5970,Abha,Swamy,20,Female,Uttar Pradesh,Consultant,2849322,Silver,592366.28,21155.93857142857,137939.46,28,1,196222,187783,0.20789727521143628,928,638.3257327586207,False
5971,Charles,Hayre,28,Male,Uttar Pradesh,Manager,2282647,Standard,549391.71,7962.198695652173,78426.38,69,3,140971,94446,0.24068185312928367,332,1654.7943072289156,False
5972,Faris,Mahal,51,Male,Madhya Pradesh,Doctor,1994643,Silver,414689.45,13822.981666666667,145133.52,30,1,167400,86057,0.20790158940722728,576,719.9469618055556,False
5973,Leela,Dalal,50,Female,Uttar Pradesh,Student,104069,Standard,418113.43,13066.0446875,104487.23,32,1,66525,39116,4.0176558821551085,2453,170.4498287810844,False
5974,Tamanna,Rao,60,Female,Karnataka,Professor,847530,Standard,872240.16,15575.717142857144,134904.23,56,2,111606,44250,1.0291554989203922,918,950.1526797385621,False
5975,Nicholas,Karpe,49,Male,Uttar Pradesh,Student,460111,Standard,245885.57,9835.4228,53392.01,25,1,65397,52523,0.5344048936017614,1011,243.21025717111772,False
5976,Ekansh,Sachar,64,Male,Telangana,Teacher,792010,Gold,851677.4,14194.623333333333,126636.55,60,2,708204,219685,1.0753366750419817,502,1696.5685258964145,False
5977,Gautami,Malhotra,56,Female,Maharashtra,Government Employee,1426791,Standard,703570.38,9909.441971830985,119466.2,71,2,79377,75313,0.49311383377102885,474,1484.3256962025316,False
5978,Jagdish,Sen,21,Male,West Bengal,Manager,2359474,Gold,180584.18,7851.486086956522,39649.88,23,1,428069,198991,0.0765357787371253,1020,177.04331372549018,False
5979,Pranit,Raman,49,Male,Uttar Pradesh,Doctor,2292344,Silver,957455.89,19539.91612244898,136862.14,49,2,272859,192781,0.41767548413327144,1107,864.9104697380308,True
5980,Xiti,Sahota,64,Female,Maharashtra,Software Engineer,1876602,Silver,815435.97,13590.5995,142079.1,60,3,297856,155115,0.43452792334229634,1060,769.2792169811321,False
5981,Hemal,Oza,67,Female,Chandigarh,Consultant,1340038,Silver,530034.01,8548.935645161291,81021.38,62,2,263663,235021,0.3955365519485268,2625,201.9177180952381,False
5982,Krishna,Madan,62,Male,West Bengal,Government Employee,990116,Standard,970137.0,14266.720588235294,145848.71,68,3,87175,82146,0.9798215562620946,753,1288.3625498007968,True
5983,Vivaan,Issac,49,Male,Telangana,Student,346553,Silver,315460.55,15021.930952380952,119466.83,21,1,124443,104395,0.9102808228467218,372,848.0122311827956,False
5984,Dhriti,Borde,61,Female,Gujarat,Business,2311277,Gold,736325.4,15340.112500000001,145672.42,48,2,428482,316573,0.3185794692717489,679,1084.4262150220914,False
5985,Xiti,Dyal,20,Female,Maharashtra,Business,2162257,Standard,1012635.59,19473.761346153846,148742.32,52,2,140353,91775,0.4683234185390543,1281,790.5039734582357,True
5986,Onveer,Solanki,58,Male,West Bengal,Professor,984033,Silver,215855.16,7709.112857142857,38554.58,28,1,221560,162728,0.21935764349366332,853,253.05411488862836,False
5987,Rachana,Sura,67,Female,Tamil Nadu,Business,1974167,Standard,1035190.22,13271.669487179486,136439.69,78,3,149474,105173,0.5243681107018808,1511,685.1027266710787,True
5988,Amaira,Mandal,43,Female,Madhya Pradesh,Government Employee,614426,Standard,771349.21,14553.758679245282,134934.02,53,2,145530,91466,1.255398062581987,48,16069.775208333333,False
5989,Anika,Chanda,59,Female,Rajasthan,Doctor,1914882,Gold,982040.95,16099.031967213114,128041.52,61,2,725993,634054,0.5128467184923143,1097,895.2059708295351,True
5990,Yatan,Dewan,58,Male,Maharashtra,Government Employee,1040776,Silver,290679.43,12638.236086956522,121348.44,23,1,123962,122306,0.2792910578260836,408,712.4495833333333,False
5991,Tristan,De,68,Male,Madhya Pradesh,Lawyer,2070811,Silver,1497071.21,16451.33197802198,141247.99,91,3,266982,124056,0.7229395681208957,1608,931.014434079602,True
5992,Barkha,Nair,38,Female,Maharashtra,Manager,1961749,Standard,368843.9,13172.996428571429,145964.25,28,1,133896,58191,0.1880178860802274,2432,151.6627878289474,False
5993,Advay,Das,60,Male,West Bengal,Lawyer,1491778,Platinum,443538.95,15294.446551724139,138768.8,29,1,824285,759829,0.2973223562755316,1009,439.5827056491576,False
5994,Jason,Deshpande,37,Male,Chandigarh,Professor,1700239,Platinum,240810.73,13378.37388888889,45499.26,18,1,1643078,920538,0.1416334585902335,2614,92.12346212700842,False
5995,Rudra,Dhingra,62,Male,Gujarat,Business,1163339,Standard,437768.77,15634.59892857143,129258.28,28,1,97248,46029,0.376303699953324,1112,393.67695143884896,False
5996,Urvashi,Sibal,47,Female,Uttar Pradesh,Teacher,822770,Standard,289217.57,12050.732083333334,93547.37,24,1,138460,82077,0.35151691238134597,1328,217.78431475903616,False
5997,Ishita,Sen,61,Female,Uttar Pradesh,Teacher,861458,Silver,517516.01,9079.228245614035,87986.79,57,2,271438,191964,0.600744331122353,2281,226.8811968434897,False
5998,Utkarsh,Vyas,59,Male,Delhi,Manager,2279063,Silver,618375.14,8030.845974025974,57522.33,77,3,275577,119211,0.2713286732310603,1574,392.86857687420587,False
5999,Ria,Sundaram,55,Female,West Bengal,Consultant,1813989,Standard,257539.35,10301.574,49901.94,25,1,64243,64191,0.14197404173895212,418,616.1228468899521,False
6000,Om,Ray,50,Male,Madhya Pradesh,Doctor,2700505,Standard,635128.21,11983.55113207547,134031.3,53,2,104144,73762,0.2351886813762611,1104,575.2972916666666,False
6001,Ayush,Bath,55,Male,West Bengal,Doctor,1596551,Silver,1195927.96,14408.770602409639,147363.71,83,3,214973,200500,0.7490696883469429,2523,474.01028933808954,True
6002,Udyati,Jaggi,61,Female,Maharashtra,Software Engineer,1962505,Silver,204811.46000000002,7062.464137931035,54696.82,29,1,115735,104693,0.10436226149742295,1532,133.68894255874676,False
6003,Gagan,Apte,26,Male,Gujarat,Doctor,1382448,Gold,203923.83,6372.6196875,45816.09,32,1,746438,544816,0.1475092227700427,1108,184.04677797833935,False
6004,Meghana,Pradhan,47,Female,Karnataka,Manager,1310134,Standard,1045102.15,12902.495679012345,122007.9,81,3,122765,85383,0.797706303324698,2310,452.4251731601732,True
6005,Libni,Sankaran,46,Female,Rajasthan,Teacher,549287,Standard,937062.99,11289.915542168674,134386.44,83,3,137774,123721,1.7059624385794676,1354,692.0701550960118,True
6006,Aayush,Oak,33,Male,Karnataka,Doctor,1492875,Standard,978951.07,13985.015285714286,126053.95,70,3,143856,130404,0.6557488537218454,1591,615.3055122564425,True
6007,Amrita,Arya,68,Female,West Bengal,Teacher,553102,Silver,841341.81,12193.359565217392,119387.08,69,3,253592,241346,1.5211331906230678,2759,304.9444762595143,False
6008,Omkaar,Borde,40,Male,Madhya Pradesh,Government Employee,754830,Standard,373693.97000000003,16247.56391304348,146219.54,23,1,73702,40492,0.4950703734615742,1491,250.63311200536555,False
6009,Yauvani,Tata,27,Female,Uttar Pradesh,Lawyer,887874,Standard,1057444.78,17055.560967741934,144062.95,62,3,124120,98408,1.1909851848347852,2881,367.04088163832006,True
6010,Lavanya,Sehgal,22,Female,Tamil Nadu,Teacher,646553,Standard,333382.08,7937.668571428572,117179.4,42,2,87003,78970,0.5156299328902658,1610,207.0696149068323,False
6011,Yashawini,Suri,35,Female,Rajasthan,Business,2511841,Silver,280901.22,12213.09652173913,149505.12,23,1,213969,66473,0.11183081253948796,862,325.8714849187935,False
6012,Eiravati,Murty,24,Female,Karnataka,Teacher,801589,Silver,305906.74,7843.762564102564,41272.7,39,2,202281,138711,0.3816254215065326,2081,146.99987506006727,False
6013,Nathan,Kakar,27,Male,Uttar Pradesh,Government Employee,597773,Standard,871393.5399999999,15560.598928571428,147274.88,56,2,110638,63058,1.4577331863433107,2424,359.4857838283828,False
6014,Gagan,Chaudhary,46,Male,Delhi,Professor,1381422,Silver,1008893.1,13820.453424657533,147851.63,73,3,270809,157330,0.7303293997055208,375,2690.3816,True
6015,Samarth,Kannan,27,Male,Maharashtra,Software Engineer,1154124,Gold,467047.57,9340.9514,79518.63,50,2,545255,315554,0.4046771144175149,242,1929.9486363636363,False
6016,Ayush,Chokshi,36,Male,West Bengal,Student,291196,Standard,1020147.34,15456.777878787878,145597.37,66,3,129043,118094,3.503301350293273,1994,511.6084954864594,True
6017,Aashi,Boase,34,Female,Delhi,Doctor,2607601,Standard,490350.72000000003,16345.024000000001,142473.65,30,1,132868,73004,0.18804668352251744,543,903.0400000000001,False
6018,Chakrika,Balakrishnan,21,Female,Maharashtra,Manager,2117674,Standard,671539.68,13704.891428571429,144314.39,49,2,107718,106195,0.31711192563161283,2487,270.01997587454764,False
6019,Manya,Lad,45,Female,Maharashtra,Doctor,2679945,Standard,1149379.07,18538.372096774194,144821.98,62,2,142623,105297,0.42888158898783374,539,2132.4287012987015,True
6020,Rajata,Venkatesh,56,Female,Chandigarh,Lawyer,2410948,Gold,671790.99,8503.683417721519,133609.26,79,3,705721,624751,0.27864184130060043,975,689.0164,False
6021,Radha,Bhargava,26,Female,Uttar Pradesh,Doctor,1686721,Standard,235023.19,9039.353461538461,62772.8,26,1,82312,68863,0.13933732371862328,454,517.6722246696036,False
6022,Gaurang,Dora,21,Male,Rajasthan,Government Employee,1258303,Standard,918202.23,13912.154999999999,125742.96,66,3,122982,112025,0.7297147268980524,1531,599.7401894186806,True
6023,Pahal,Ramesh,29,Female,Chandigarh,Student,115325,Silver,352085.67,16003.89409090909,83801.14,22,1,123804,102595,3.0529865163667895,1858,189.4971313240043,False
6024,Bahadurjit,Dhillon,60,Male,Madhya Pradesh,Professor,1490688,Platinum,1084587.21,17780.118196721312,148476.24,61,3,1995185,1467068,0.7275749251352396,2377,456.284059739167,True
6025,Peter,Rajan,61,Male,Karnataka,Professor,736431,Standard,1329599.99,16214.634024390243,141932.73,82,3,145112,80638,1.8054644494867815,2699,492.6268951463505,True
6026,Zehaan,Dhillon,39,Male,Maharashtra,Government Employee,965696,Silver,1123566.2,13536.9421686747,129262.54,83,3,215198,92469,1.1634781546159454,1136,989.0547535211267,True
6027,Bishakha,Biswas,56,Female,Gujarat,Teacher,640077,Standard,672460.38,19213.153714285716,139617.49,35,1,101660,47451,1.0505929442863906,2083,322.83263562169947,False
6028,Vrinda,Iyengar,39,Female,Maharashtra,Student,478170,Silver,537925.69,9437.292807017542,109636.8,57,2,170942,144407,1.124967459271807,2212,243.185212477396,False
6029,Alexander,Sanghvi,55,Male,Telangana,Student,129264,Gold,431443.18,15408.685,139697.19,28,1,321199,169278,3.337690153484342,1628,265.0142383292383,False
6030,Avni,Kohli,45,Female,Gujarat,Business,1139102,Silver,1174504.2,15871.678378378378,126293.53,74,3,188173,152548,1.0310790429654235,2113,555.8467581637482,True
6031,Gagan,Hayre,64,Male,Karnataka,Teacher,600483,Standard,691847.78,20965.084242424244,124811.78,33,1,52085,38576,1.1521521508518977,51,13565.642745098039,False
6032,Kabir,Ganesh,70,Male,Uttar Pradesh,Doctor,2783159,Standard,190259.04,6341.968,43751.81,30,1,142713,60017,0.06836082307909826,159,1196.5977358490566,False
6033,Gavin,Khare,42,Male,Rajasthan,Government Employee,665204,Silver,1308412.06,15764.000722891567,106815.87,83,3,278040,250248,1.9669335421915684,2560,511.0984609375,True
6034,Mason,Rai,39,Male,Maharashtra,Teacher,401281,Standard,437807.6,21890.379999999997,141848.25,20,1,107980,87444,1.0910249924616415,725,603.8725517241379,False
6035,Brinda,Bhavsar,44,Female,Karnataka,Teacher,483684,Standard,1144447.23,18165.82904761905,149613.96,63,2,131913,67123,2.3661052050512317,80,14305.590375,True
6036,Fitan,Sagar,27,Male,Uttar Pradesh,Consultant,1428160,Standard,915219.93,17268.30056603774,146020.41,53,2,133722,99990,0.6408385124915976,1846,495.78544420368365,False
6037,Kashvi,Solanki,29,Female,Tamil Nadu,Lawyer,2369923,Standard,623692.5,15992.115384615385,145619.4,39,1,143775,100864,0.2631699426521452,447,1395.2852348993288,False
6038,Dominic,Khalsa,53,Male,Rajasthan,Manager,1499936,Standard,1132318.1199999999,14333.14075949367,149233.09,79,3,129680,93722,0.7549109562007978,1767,640.8138766270514,True
6039,Rajeshri,Narain,27,Female,Uttar Pradesh,Software Engineer,1948195,Standard,415203.83,14317.373448275863,148924.09,29,1,50185,47149,0.21312231578461088,1801,230.5407162687396,False
6040,Ayush,Sathe,60,Male,Madhya Pradesh,Software Engineer,1132984,Standard,508507.33,11054.507173913044,132003.94,46,2,132317,121830,0.44882128079478617,68,7478.0489705882355,False
6041,Fitan,Pandya,54,Male,West Bengal,Teacher,487771,Silver,635907.08,14788.536744186045,120782.33,43,2,249225,175078,1.303700055968887,1855,342.807051212938,False
6042,Dayita,Ganesan,44,Female,Madhya Pradesh,Business,2744651,Standard,416161.58999999997,18916.43590909091,146430.76,22,1,96723,91459,0.15162641443301897,512,812.8156054687499,False
6043,Anya,Shankar,44,Female,Gujarat,Software Engineer,1367807,Standard,210748.13999999998,8429.925599999999,73609.83,25,1,53453,39372,0.15407739542201493,2313,91.11463035019455,False
6044,Rachana,Desai,34,Female,West Bengal,Student,439074,Standard,268687.16,10747.4864,42044.92,25,1,123441,111453,0.6119404929465192,369,728.1494850948509,False
6045,Ishanvi,Basu,47,Female,Maharashtra,Manager,1270952,Standard,1443217.73,16400.201477272727,145404.41,88,3,79095,54020,1.135540704920406,1067,1352.5939362699157,True
6046,Saanvi,Bhattacharyya,53,Female,Gujarat,Business,2968275,Gold,1252142.16,14228.888181818182,144851.03,88,3,741081,344451,0.4218416959345074,1153,1085.986261925412,True
6047,Leela,Rajagopalan,69,Female,Delhi,Student,331483,Silver,788814.42,17148.139565217392,137975.36,46,2,235579,159771,2.3796527122054525,1425,553.5539789473685,False
6048,Hamsini,Pal,47,Female,Gujarat,Professor,1367062,Standard,125518.86,4328.236551724138,22707.58,29,1,139700,132392,0.09181650868797465,597,210.24934673366835,False
6049,Yatin,Doshi,57,Male,Karnataka,Professor,881216,Standard,874025.73,15069.409137931034,140712.9,58,2,129500,122592,0.9918405135630765,727,1202.2362173314993,False
6050,Vritti,Bhardwaj,27,Female,Tamil Nadu,Software Engineer,1944533,Standard,673086.44,11218.107333333332,148851.56,60,2,69758,32253,0.346142976231311,983,684.7267955239064,False
6051,Jairaj,Bhagat,68,Male,Chandigarh,Government Employee,642953,Platinum,260549.86000000002,10021.148461538462,101235.91,26,1,979078,457953,0.4052393565315039,1652,157.7178329297821,False
6052,Lipika,Bava,66,Female,Uttar Pradesh,Teacher,770904,Standard,253487.62999999998,11522.164999999999,122879.98,22,1,95504,52242,0.32881867262330977,1769,143.29430751837194,False
6053,Naveen,Master,39,Male,Delhi,Lawyer,856299,Standard,569227.1,19628.52068965517,136912.1,29,1,124741,91623,0.6647527323983795,1168,487.3519691780822,False
6054,Eiravati,Palla,45,Female,Chandigarh,Teacher,738414,Standard,300420.04000000004,12517.501666666669,94363.35,24,1,80746,37966,0.4068449948132078,1315,228.45630418250954,False
6055,Aarini,Kannan,68,Female,Delhi,Professor,1780685,Standard,176756.87,6095.06448275862,45709.68,29,1,131353,121172,0.09926341267545916,2802,63.08239471805853,False
6056,Aahana,Kakar,54,Female,Gujarat,Professor,1340919,Gold,1038109.86,14621.265633802817,142424.58,71,3,796016,606623,0.7741779033632904,185,5611.404648648649,True
6057,Indrajit,Srinivas,51,Male,Rajasthan,Software Engineer,1777717,Standard,300886.47,13676.657727272726,91164.75,22,1,71934,34465,0.16925442576068067,2812,107.00087837837837,False
6058,Elijah,Ramesh,53,Male,Karnataka,Software Engineer,1350520,Silver,430615.8,13890.832258064516,123066.49,31,1,213757,64920,0.3188518496579095,1203,357.9516209476309,False
6059,Arjun,Patla,35,Male,Uttar Pradesh,Manager,2309813,Standard,1271873.7,17664.9125,111575.07,72,3,65959,48099,0.5506392508830801,1205,1055.496846473029,True
6060,Ria,Salvi,56,Female,Rajasthan,Student,144428,Standard,464955.09,25830.838333333333,139308.46,18,1,108156,99716,3.2192863572160526,1658,280.43129674306397,False
6061,Mahika,Yohannan,46,Female,Chandigarh,Consultant,982713,Standard,853676.24,11856.614444444444,148672.36,72,3,114700,80226,0.8686933417996913,32,26677.3825,False
6062,Ethan,Bala,50,Male,Madhya Pradesh,Lawyer,802463,Silver,1377069.86,16012.440232558141,144504.64,86,3,179602,134413,1.716054023674612,1071,1285.7795144724557,True
6063,Rajeshri,Dara,28,Female,Maharashtra,Lawyer,1015527,Standard,1015489.89,18463.452545454547,138534.4,55,2,131530,77636,0.9999634573969969,1498,677.8971228304406,True
6064,Vedika,Minhas,48,Female,Delhi,Teacher,779862,Gold,220900.76,8181.50962962963,31943.7,27,1,477794,198065,0.283256217125594,1439,153.50990965948577,False
6065,Rayaan,Bhatt,45,Male,Telangana,Business,1948285,Platinum,937168.36,12495.578133333333,135063.89,75,3,1960652,1225652,0.4810222118427232,1071,875.0404855275443,True
6066,Vrinda,Bail,46,Female,West Bengal,Lawyer,2052214,Silver,979245.23,14400.665147058824,148880.09,68,3,201204,128725,0.477165261517561,1604,610.5020137157107,True
6067,Yahvi,Rege,21,Female,Uttar Pradesh,Professor,874561,Standard,1376406.16,18854.878904109588,127799.04,73,3,125234,81240,1.573825222025679,2730,504.17808058608057,True
6068,Chatura,Bakshi,54,Male,Uttar Pradesh,Teacher,418343,Gold,873009.85,18574.677659574467,122048.27,47,2,595509,446428,2.08682791393665,2266,385.2647175639894,False
6069,Charan,Dora,24,Male,Maharashtra,Lawyer,906946,Standard,897368.62,13596.494242424242,143961.06,66,3,148492,77197,0.9894399666573312,1460,614.6360410958904,False
6070,Ishita,Mann,18,Female,Karnataka,Student,480901,Standard,295640.75,14078.130952380952,111685.68,21,1,134623,97632,0.6147642654101364,2344,126.12659982935153,False
6071,Lucky,Mall,54,Male,Tamil Nadu,Manager,2294865,Standard,930742.46,17235.97148148148,142614.94,54,2,116060,93485,0.40557612757177436,2845,327.1502495606327,True
6072,Krishna,Halder,23,Male,Delhi,Government Employee,684156,Standard,1297790.26,14419.891777777779,138288.95,90,3,135605,116580,1.8969215500558352,1957,663.1529177312212,True
6073,Maanas,Anne,48,Male,Uttar Pradesh,Government Employee,1444997,Standard,742831.37,12177.56344262295,85890.25,61,2,125365,65496,0.5140712195250232,2874,258.46602992345163,False
6074,Indira,Gokhale,62,Female,Uttar Pradesh,Business,2932367,Silver,319149.21,12765.968400000002,138000.32,25,1,294126,157959,0.10883672132444541,2218,143.89053651938684,False
6075,Watika,Dyal,38,Female,West Bengal,Doctor,2456500,Silver,913422.38,16607.679636363635,113175.32,55,2,243283,82697,0.3718389497252188,493,1852.7837322515213,False
6076,Tanmayi,Ganesan,66,Female,Maharashtra,Business,2067051,Standard,560567.02,10991.510196078432,114282.41,51,2,113238,111196,0.2711916735484514,1375,407.68510545454546,False
6077,Advik,Natt,59,Male,Uttar Pradesh,Professor,1240887,Standard,159569.68000000002,8864.982222222223,46816.19,18,1,95162,37496,0.12859324015804827,1561,102.22272901985907,False
6078,Adya,Sandhu,25,Female,Tamil Nadu,Teacher,612055,Standard,1283503.64,17582.241643835616,147194.15,73,3,106637,81307,2.0970397104835348,1040,1234.1381153846153,True
6079,Rushil,Mall,68,Male,Delhi,Lawyer,1411782,Silver,829051.3,9529.325287356321,149082.29,87,3,230106,160718,0.587237477174238,942,880.0969214437367,False
6080,Rachita,Hayre,30,Female,Uttar Pradesh,Teacher,872098,Standard,252881.38999999998,7902.5434374999995,44429.03,32,2,59485,27957,0.2899690057768737,1201,210.55902581182346,False
6081,Vihaan,Mittal,68,Male,West Bengal,Lawyer,2455522,Silver,1103587.43,13969.461139240506,139418.23,79,3,253872,198636,0.4494308867931136,2205,500.4931655328798,True
6082,Jeevika,Raj,61,Female,Madhya Pradesh,Professor,941617,Gold,944036.34,12421.530789473683,133747.02,76,3,604262,464211,1.0025693461354244,1517,622.3047725774555,True
6083,Laksh,Jaggi,49,Male,Maharashtra,Consultant,2243144,Silver,1188592.34,14673.97950617284,142987.65,81,3,206761,184978,0.529877858933711,2331,509.9066237666238,True
6084,Janya,Pillay,41,Female,Gujarat,Business,1194726,Standard,448390.43,10427.684418604651,70144.34,43,2,94351,78526,0.3753081710785569,430,1042.7684418604651,False
6085,Krisha,Dora,35,Female,Tamil Nadu,Consultant,1230682,Silver,285229.83,12401.296956521739,84246.81,23,1,213687,204642,0.231765663266384,1808,157.75986172566374,False
6086,Tanish,Swaminathan,70,Male,Telangana,Consultant,1144578,Silver,897510.67,16620.567962962963,141902.42,54,2,293034,218545,0.784141115764937,174,5158.107298850575,False
6087,Dayamai,Kulkarni,20,Female,Madhya Pradesh,Software Engineer,1394000,Silver,229647.34000000003,9984.66695652174,109006.35,23,1,111528,36720,0.16473984218077475,2358,97.39072943172181,False
6088,Radhika,Bhatti,19,Female,Maharashtra,Business,2113727,Silver,418098.39,9291.075333333334,84235.21,45,2,198914,85708,0.19780150889873668,2564,163.06489469578784,False
6089,Warhi,Atwal,41,Female,Tamil Nadu,Doctor,1583060,Silver,982744.75,18898.9375,144046.31,52,2,291252,260514,0.620788062360239,2036,482.6840618860511,True
6090,Anjali,Palan,55,Female,Madhya Pradesh,Software Engineer,1725624,Standard,1005259.13,20942.898541666666,137655.32,48,2,123376,94379,0.5825481854679815,1663,604.4853457606735,True
6091,Brijesh,Shan,62,Male,Delhi,Teacher,762531,Standard,315772.03,11695.260370370372,80109.08,27,1,81242,57384,0.41411041649454255,479,659.2317954070982,False
6092,Rayaan,Ramakrishnan,61,Male,West Bengal,Consultant,1949772,Standard,1185011.1,16233.028767123289,148290.53,73,3,107234,91721,0.6077690622288144,1282,924.3456318252731,True
6093,Qushi,Dutt,28,Female,Maharashtra,Government Employee,733174,Standard,419314.2,14975.507142857143,144311.03,28,1,83418,49578,0.5719163527348214,696,602.4629310344827,False
6094,Madhavi,Madan,50,Female,Maharashtra,Government Employee,932065,Silver,779652.81,10828.511250000001,146588.14,72,3,212481,152498,0.8364790116569124,455,1713.5226593406594,False
6095,Dalbir,Yogi,30,Male,Madhya Pradesh,Lawyer,2316687,Silver,755893.9,11810.8421875,145518.21,64,2,228197,201078,0.3262822729181801,450,1679.7642222222223,False
6096,Nathan,Saxena,60,Male,Karnataka,Student,181892,Gold,90655.96,5332.703529411765,17003.75,17,1,357056,297378,0.4984054273964771,628,144.35662420382167,False
6097,Amrita,Venkatesh,49,Female,Rajasthan,Software Engineer,1525961,Silver,1122128.3,14386.260256410256,147779.88,78,3,285808,153437,0.7353584396980002,406,2763.8628078817737,True
6098,Isaiah,Balay,39,Male,Maharashtra,Student,275608,Standard,349657.54,16650.359047619047,148113.86,21,1,76863,69834,1.2686770340483584,1552,225.29480670103092,False
6099,Rachit,Bumb,48,Male,Maharashtra,Government Employee,1042157,Gold,670225.61,23111.227931034482,130294.75,29,1,364315,191618,0.6431138590442707,1596,419.94085839598995,False
6100,Pranit,Sahni,66,Male,Maharashtra,Government Employee,647750,Gold,729279.44,10271.541408450703,133526.05,71,3,451764,278714,1.1258655962948667,1885,386.88564456233416,False
6101,Megha,Ram,46,Female,Tamil Nadu,Business,3264221,Standard,1324155.98,15953.686506024096,135761.82,83,3,137392,83844,0.40565757649374845,1781,743.4901628298709,True
6102,Jai,Pai,33,Male,Rajasthan,Business,1731926,Gold,243686.81,16245.787333333334,141085.47,15,1,640736,556982,0.1407027840681415,1520,160.3202697368421,False
6103,Baljiwan,Nagar,34,Male,Chandigarh,Lawyer,2312168,Silver,403193.07,9833.977317073171,83596.7,41,2,209494,206517,0.17437879513945354,1490,270.59937583892616,False
6104,Nicholas,Vig,23,Male,West Bengal,Teacher,537494,Standard,718638.95,10415.057246376811,133259.52,69,3,125593,84824,1.3370176225222978,1452,494.93040633608814,False
6105,Dayita,Suri,69,Female,Delhi,Manager,2022679,Standard,491589.03,14458.500882352942,114415.86,34,2,148544,96926,0.2430385790330547,969,507.31582043343656,False
6106,Fariq,Lalla,29,Male,Uttar Pradesh,Government Employee,1372603,Standard,622422.53,11969.664038461538,103195.94,52,2,82991,56397,0.45346143786659365,1939,321.00182052604436,False
6107,Lakshmi,Rajan,51,Female,Chandigarh,Government Employee,1464147,Silver,546830.05,12151.77888888889,104199.82,45,2,267971,117006,0.3734802926208912,2261,241.85318443166742,False
6108,Zaitra,Swaminathan,47,Female,Chandigarh,Government Employee,1068074,Gold,840449.52,10375.92,144243.31,81,3,785791,429771,0.7868832309371823,1762,476.98610669693534,False
6109,Rajata,Ramakrishnan,50,Female,Maharashtra,Business,2169290,Standard,318311.37,10976.254137931035,71694.98,29,1,125133,119223,0.14673527744100603,2056,154.8207052529183,False
6110,Hema,Gokhale,35,Female,Telangana,Business,1290544,Standard,1036970.5599999999,14813.865142857141,120901.5,70,3,119365,75282,0.8035143009459577,2724,380.67935389133623,True
6111,Vivaan,Khanna,44,Male,Telangana,Government Employee,1225531,Platinum,924649.79,19673.399787234044,129589.61,47,2,1149409,869369,0.7544891071706876,2666,346.8303788447112,True
6112,Fiyaz,Master,29,Male,West Bengal,Manager,2162625,Silver,792257.58,14948.256226415093,119301.87,53,2,278110,144292,0.36634071094156406,2906,272.62821059876114,False
6113,Arunima,Pathak,31,Female,Rajasthan,Teacher,766107,Standard,724604.76,9661.3968,128229.76,75,3,139859,78084,0.9458270972592602,2771,261.4957632623602,False
6114,Chatresh,Sandhu,27,Male,Maharashtra,Consultant,1014149,Gold,605684.94,14085.696279069765,147913.03,43,2,405994,161505,0.5972346667008496,2092,289.5243499043977,False
6115,Vritti,Tiwari,33,Female,Rajasthan,Business,3007045,Standard,769572.1699999999,13742.360178571427,141179.65,56,2,121301,61282,0.2559230640046956,1545,498.10496440129447,False
6116,Inaya,Chaudhari,22,Female,Uttar Pradesh,Professor,949201,Platinum,962485.54,12833.140533333333,114672.83,75,3,1866003,1252804,1.013995497265595,2695,357.13749165120595,True
6117,Anika,Kala,63,Female,Karnataka,Consultant,2586374,Standard,797478.62,9382.101411764706,147035.76,85,3,115767,104431,0.30833847695654226,1154,691.0559965337955,False
6118,Dakshesh,Natt,60,Male,Delhi,Student,343969,Standard,719004.23,14098.122156862744,135042.39,51,2,96593,65893,2.0903169471667504,2782,258.44868080517614,False
6119,Ekta,Chad,38,Female,Maharashtra,Consultant,1026902,Platinum,1125648.06,14811.158684210526,135745.29,76,3,1759361,1058285,1.0961591855892774,2469,455.91253948967193,True
